"run","variable"
"diagnostic_202003_forest_FALSE","Q750R1"
"diagnostic_202003_forest_FALSE","Q750R2"
"diagnostic_202003_forest_FALSE","Q750R3"
"diagnostic_202003_forest_FALSE","Q750R4"
"diagnostic_202003_forest_FALSE","Q750R5"
"diagnostic_202003_forest_FALSE","Q750R6"
"diagnostic_202003_forest_FALSE","Q750R7"
"diagnostic_202003_forest_FALSE","Q751R1"
"diagnostic_202003_forest_FALSE","Q751R2"
"diagnostic_202003_forest_FALSE","Q751R3"
"diagnostic_202003_forest_FALSE","Q751R4"
"diagnostic_202003_forest_FALSE","Q751R5"
"diagnostic_202003_forest_FALSE","Q752"
"diagnostic_202003_forest_FALSE","Q753"
"diagnostic_202003_forest_FALSE","Q754_Q762R1C1"
"diagnostic_202003_forest_FALSE","Q754_Q762R1C2"
"diagnostic_202003_forest_FALSE","Q754_Q762R1C3"
"diagnostic_202003_forest_FALSE","Q754_Q762R2C1"
"diagnostic_202003_forest_FALSE","Q754_Q762R2C2"
"diagnostic_202003_forest_FALSE","Q754_Q762R2C3"
"diagnostic_202003_forest_FALSE","Q754_Q762R3C1"
"diagnostic_202003_forest_FALSE","Q754_Q762R3C2"
"diagnostic_202003_forest_FALSE","Q754_Q762R3C3"
"diagnostic_202003_forest_FALSE","Q754_Q762R4C1"
"diagnostic_202003_forest_FALSE","Q754_Q762R4C2"
"diagnostic_202003_forest_FALSE","Q754_Q762R4C3"
"diagnostic_202003_forest_FALSE","Q754_Q762R5C1"
"diagnostic_202003_forest_FALSE","Q754_Q762R5C2"
"diagnostic_202003_forest_FALSE","Q754_Q762R5C3"
"diagnostic_202003_forest_FALSE","Q754_Q762R6C1"
"diagnostic_202003_forest_FALSE","Q754_Q762R6C2"
"diagnostic_202003_forest_FALSE","Q754_Q762R6C3"
"diagnostic_202003_forest_FALSE","Q754_Q762R7C1"
"diagnostic_202003_forest_FALSE","Q754_Q762R7C2"
"diagnostic_202003_forest_FALSE","Q754_Q762R7C3"
"diagnostic_202003_forest_FALSE","Q754_Q762R8C1"
"diagnostic_202003_forest_FALSE","Q754_Q762R8C2"
"diagnostic_202003_forest_FALSE","Q754_Q762R8C3"
"diagnostic_202003_forest_FALSE","Q754_Q762R9C1"
"diagnostic_202003_forest_FALSE","Q754_Q762R9C2"
"diagnostic_202003_forest_FALSE","Q754_Q762R9C3"
"diagnostic_202003_forest_FALSE","Q763_Q766R1"
"diagnostic_202003_forest_FALSE","Q763_Q766R2"
"diagnostic_202003_forest_FALSE","Q763_Q766R3"
"diagnostic_202003_forest_FALSE","Q763_Q766R4"
"diagnostic_202003_forest_FALSE","Q767_Q771R1"
"diagnostic_202003_forest_FALSE","Q767_Q771R2"
"diagnostic_202003_forest_FALSE","Q767_Q771R3"
"diagnostic_202003_forest_FALSE","Q767_Q771R4"
"diagnostic_202003_forest_FALSE","Q767_Q771R5"
"diagnostic_202003_forest_FALSE","Q773"
"diagnostic_202003_forest_FALSE","VQ773"
"diagnostic_202003_forest_FALSE","Q774"
"diagnostic_202003_forest_FALSE","VQ774"
"diagnostic_202003_forest_FALSE","Q775"
"diagnostic_202003_forest_FALSE","Q777"
"diagnostic_202003_forest_FALSE","Q779"
"diagnostic_202003_forest_FALSE","Q782"
"diagnostic_202003_forest_FALSE","Q785"
"diagnostic_202003_forest_FALSE","Q788"
"diagnostic_202003_forest_FALSE","Q790"
"diagnostic_202003_forest_FALSE","Q793R1"
"diagnostic_202003_forest_FALSE","Q793R2"
"diagnostic_202003_forest_FALSE","Q793R3"
"diagnostic_202003_forest_FALSE","Q793R4"
"diagnostic_202003_forest_FALSE","Q793R5"
"diagnostic_202003_forest_FALSE","Q794R1"
"diagnostic_202003_forest_FALSE","Q794R2"
"diagnostic_202003_forest_FALSE","Q794R3"
"diagnostic_202003_forest_FALSE","Q794R4"
"diagnostic_202003_forest_FALSE","Q794R5"
"diagnostic_202003_forest_FALSE","Q794R6"
"diagnostic_202003_forest_FALSE","Q795"
"diagnostic_202003_forest_FALSE","Q796R1"
"diagnostic_202003_forest_FALSE","Q796R2"
"diagnostic_202003_forest_FALSE","Q796R3"
"diagnostic_202003_forest_FALSE","Q796R4"
"diagnostic_202003_forest_FALSE","Q796R5"
"diagnostic_202003_forest_FALSE","Q797R1"
"diagnostic_202003_forest_FALSE","Q797R2"
"diagnostic_202003_forest_FALSE","Q797R3"
"diagnostic_202003_forest_FALSE","Q797R4"
"diagnostic_202003_forest_FALSE","Q797R5"
"diagnostic_202003_forest_FALSE","Q797R6"
"diagnostic_202003_forest_FALSE","Q797R7"
"diagnostic_202003_forest_FALSE","Q797R9"
"diagnostic_202003_forest_FALSE","Q797R10"
"diagnostic_202003_forest_FALSE","Q798R1"
"diagnostic_202003_forest_FALSE","Q798R2"
"diagnostic_202003_forest_FALSE","Q798R3"
"diagnostic_202003_forest_FALSE","Q798R4"
"diagnostic_202003_forest_FALSE","Q798R5"
"diagnostic_202003_forest_FALSE","Q798R6"
"diagnostic_202003_forest_FALSE","Q798R7"
"diagnostic_202003_forest_FALSE","Q798R9"
"diagnostic_202003_forest_FALSE","Q798R10"
"diagnostic_202003_forest_FALSE","Q799R1C1"
"diagnostic_202003_forest_FALSE","Q799R2C1"
"diagnostic_202003_forest_FALSE","Q799R3C1"
"diagnostic_202003_forest_FALSE","Q799R4C1"
"diagnostic_202003_forest_FALSE","Q799R5C1"
"diagnostic_202003_forest_FALSE","Q799R6C1"
"diagnostic_202003_forest_FALSE","Q799R7C1"
"diagnostic_202003_forest_FALSE","Q799R8C1"
"diagnostic_202003_forest_FALSE","Q800R1C1"
"diagnostic_202003_forest_FALSE","Q800R2C1"
"diagnostic_202003_forest_FALSE","Q800R3C1"
"diagnostic_202003_forest_FALSE","Q800R4C1"
"diagnostic_202003_forest_FALSE","Q800R5C1"
"diagnostic_202003_forest_FALSE","Q800R6C1"
"diagnostic_202003_forest_FALSE","Q800R7C1"
"diagnostic_202003_forest_FALSE","Q800R8C1"
"diagnostic_202003_forest_FALSE","Q801"
"diagnostic_202003_forest_FALSE","Q802"
"diagnostic_202003_forest_FALSE","Q803"
"diagnostic_202003_forest_FALSE","Q804"
"diagnostic_202003_forest_FALSE","Q805"
"diagnostic_202003_forest_FALSE","Q806"
"diagnostic_202003_forest_FALSE","Q808"
"diagnostic_202003_forest_FALSE","Q809"
"diagnostic_202003_forest_FALSE","Q810"
"diagnostic_202003_forest_FALSE","Q811"
"diagnostic_202003_forest_FALSE","Q812"
"diagnostic_202003_forest_FALSE","Q813"
"diagnostic_202003_forest_FALSE","Q814"
"diagnostic_202003_forest_FALSE","Q815"
"diagnostic_202003_forest_FALSE","Q816"
"diagnostic_202003_forest_FALSE","Q818"
"diagnostic_202003_forest_FALSE","Q819"
"diagnostic_202003_forest_FALSE","Q820"
"primary_202003_forest_FALSE","S1"
"primary_202003_forest_FALSE","S2_RACER1"
"primary_202003_forest_FALSE","S2_RACER3"
"primary_202003_forest_FALSE","S2_RACE_PRIME"
"primary_202003_forest_FALSE","S2_NATIVER1"
"primary_202003_forest_FALSE","S2_NATIVER2"
"primary_202003_forest_FALSE","S2_NATIVER3"
"primary_202003_forest_FALSE","S2_NATIVER4"
"primary_202003_forest_FALSE","S2_NATIVER5"
"primary_202003_forest_FALSE","S2_AFROLATR1"
"primary_202003_forest_FALSE","S2_AFROLATR2"
"primary_202003_forest_FALSE","S2_AFROLATR3"
"primary_202003_forest_FALSE","S2_AFROLATR4"
"primary_202003_forest_FALSE","S2_AFROLATR5"
"primary_202003_forest_FALSE","S3"
"primary_202003_forest_FALSE","S3B"
"primary_202003_forest_FALSE","S3C"
"primary_202003_forest_FALSE","S4"
"primary_202003_forest_FALSE","S5"
"primary_202003_forest_FALSE","S7"
"primary_202003_forest_FALSE","S10"
"primary_202003_forest_FALSE","S10_MEX"
"primary_202003_forest_FALSE","S11"
"primary_202003_forest_FALSE","S2_M"
"primary_202003_forest_FALSE","S13"
"primary_202003_forest_FALSE","S14"
"primary_202003_forest_FALSE","Q58R1"
"primary_202003_forest_FALSE","Q58R2"
"primary_202003_forest_FALSE","Q58R3"
"primary_202003_forest_FALSE","Q58R4"
"primary_202003_forest_FALSE","Q58R5"
"primary_202003_forest_FALSE","Q58R6"
"primary_202003_forest_FALSE","Q58R7"
"primary_202003_forest_FALSE","Q58R8"
"primary_202003_forest_FALSE","Q58R9"
"primary_202003_forest_FALSE","Q58R10"
"primary_202003_forest_FALSE","Q58R11"
"primary_202003_forest_FALSE","Q58R12"
"primary_202003_forest_FALSE","Q58R13"
"primary_202003_forest_FALSE","Q58R14"
"primary_202003_forest_FALSE","Q58R15"
"primary_202003_forest_FALSE","Q58R16"
"primary_202003_forest_FALSE","Q58R17"
"primary_202003_forest_FALSE","Q1R1"
"primary_202003_forest_FALSE","Q1R2"
"primary_202003_forest_FALSE","Q1R3"
"primary_202003_forest_FALSE","Q1R4"
"primary_202003_forest_FALSE","Q1R5"
"primary_202003_forest_FALSE","Q1R6"
"primary_202003_forest_FALSE","Q1R7"
"primary_202003_forest_FALSE","Q1R8"
"primary_202003_forest_FALSE","Q1R9"
"primary_202003_forest_FALSE","Q1R10"
"primary_202003_forest_FALSE","Q1R11"
"primary_202003_forest_FALSE","Q1R12"
"primary_202003_forest_FALSE","Q1R13"
"primary_202003_forest_FALSE","Q1R14"
"primary_202003_forest_FALSE","Q1R15"
"primary_202003_forest_FALSE","Q1R16"
"primary_202003_forest_FALSE","Q1R17"
"primary_202003_forest_FALSE","Q1R18"
"primary_202003_forest_FALSE","Q1R19"
"primary_202003_forest_FALSE","Q1R20"
"primary_202003_forest_FALSE","Q1R21"
"primary_202003_forest_FALSE","Q1R22"
"primary_202003_forest_FALSE","Q1R23"
"primary_202003_forest_FALSE","Q13"
"primary_202003_forest_FALSE","Q16"
"primary_202003_forest_FALSE","Q17"
"primary_202003_forest_FALSE","Q20"
"primary_202003_forest_FALSE","Q21"
"primary_202003_forest_FALSE","Q22"
"primary_202003_forest_FALSE","Q23"
"primary_202003_forest_FALSE","Q24"
"primary_202003_forest_FALSE","Q25"
"primary_202003_forest_FALSE","Q26"
"primary_202003_forest_FALSE","Q27R1"
"primary_202003_forest_FALSE","Q27R2"
"primary_202003_forest_FALSE","Q27R3"
"primary_202003_forest_FALSE","Q27R4"
"primary_202003_forest_FALSE","Q27R5"
"primary_202003_forest_FALSE","Q27R6"
"primary_202003_forest_FALSE","Q27R7"
"primary_202003_forest_FALSE","Q27R8"
"primary_202003_forest_FALSE","Q27R9"
"primary_202003_forest_FALSE","Q27R10"
"primary_202003_forest_FALSE","Q27R11"
"primary_202003_forest_FALSE","Q27R12"
"primary_202003_forest_FALSE","Q27R13"
"primary_202003_forest_FALSE","Q27R14"
"primary_202003_forest_FALSE","Q27R15"
"primary_202003_forest_FALSE","Q27R16"
"primary_202003_forest_FALSE","Q27R17"
"primary_202003_forest_FALSE","Q27R18"
"primary_202003_forest_FALSE","Q27R19"
"primary_202003_forest_FALSE","Q28R1"
"primary_202003_forest_FALSE","Q28R2"
"primary_202003_forest_FALSE","Q28R3"
"primary_202003_forest_FALSE","Q28R4"
"primary_202003_forest_FALSE","Q28R5"
"primary_202003_forest_FALSE","Q28R6"
"primary_202003_forest_FALSE","Q28R7"
"primary_202003_forest_FALSE","Q28R8"
"primary_202003_forest_FALSE","Q28R9"
"primary_202003_forest_FALSE","Q28R10"
"primary_202003_forest_FALSE","Q28R11"
"primary_202003_forest_FALSE","Q28R12"
"primary_202003_forest_FALSE","Q28R13"
"primary_202003_forest_FALSE","Q28R14"
"primary_202003_forest_FALSE","Q28R15"
"primary_202003_forest_FALSE","Q28R16"
"primary_202003_forest_FALSE","Q28R17"
"primary_202003_forest_FALSE","Q28R18"
"primary_202003_forest_FALSE","Q28R19"
"primary_202003_forest_FALSE","Q29"
"primary_202003_forest_FALSE","Q30"
"primary_202003_forest_FALSE","Q31"
"primary_202003_forest_FALSE","Q32R1"
"primary_202003_forest_FALSE","Q32R2"
"primary_202003_forest_FALSE","Q32R3"
"primary_202003_forest_FALSE","Q32R4"
"primary_202003_forest_FALSE","Q32R5"
"primary_202003_forest_FALSE","Q32R6"
"primary_202003_forest_FALSE","Q32R7"
"primary_202003_forest_FALSE","Q32R8"
"primary_202003_forest_FALSE","Q32R9"
"primary_202003_forest_FALSE","Q33R1"
"primary_202003_forest_FALSE","Q33R2"
"primary_202003_forest_FALSE","Q33R3"
"primary_202003_forest_FALSE","Q33R4"
"primary_202003_forest_FALSE","Q33R5"
"primary_202003_forest_FALSE","Q38R1"
"primary_202003_forest_FALSE","Q38R2"
"primary_202003_forest_FALSE","Q38R3"
"primary_202003_forest_FALSE","Q38R4"
"primary_202003_forest_FALSE","Q39R1"
"primary_202003_forest_FALSE","Q39R2"
"primary_202003_forest_FALSE","Q39R3"
"primary_202003_forest_FALSE","Q39R4"
"primary_202003_forest_FALSE","Q39R5"
"primary_202003_forest_FALSE","Q39R6"
"primary_202003_forest_FALSE","Q39R7"
"primary_202003_forest_FALSE","Q40"
"primary_202003_forest_FALSE","Q41R1"
"primary_202003_forest_FALSE","Q41R2"
"primary_202003_forest_FALSE","Q41R3"
"primary_202003_forest_FALSE","Q41R4"
"primary_202003_forest_FALSE","Q42"
"primary_202003_forest_FALSE","Q43"
"primary_202003_forest_FALSE","Q44"
"primary_202003_forest_FALSE","Q45"
"primary_202003_forest_FALSE","Q46"
"primary_202003_forest_FALSE","Q57"
"primary_202003_forest_FALSE","Q59"
"primary_202003_forest_FALSE","Q60R1"
"primary_202003_forest_FALSE","Q60R2"
"primary_202003_forest_FALSE","Q60R3"
"primary_202003_forest_FALSE","Q60R4"
"primary_202003_forest_FALSE","Q60R5"
"primary_202003_forest_FALSE","Q60R6"
"primary_202003_forest_FALSE","Q61"
"primary_202003_forest_FALSE","Q62R1"
"primary_202003_forest_FALSE","Q62R2"
"primary_202003_forest_FALSE","Q62R3"
"primary_202003_forest_FALSE","Q62R4"
"primary_202003_forest_FALSE","Q62R5"
"primary_202003_forest_FALSE","NEWQ67"
"primary_202003_forest_FALSE","Q67"
"primary_202003_forest_FALSE","Q68"
"primary_202003_forest_FALSE","Q69"
"primary_202003_forest_FALSE","Q70R1"
"primary_202003_forest_FALSE","Q70R2"
"primary_202003_forest_FALSE","Q70R3"
"primary_202003_forest_FALSE","Q70R4"
"primary_202003_forest_FALSE","Q70R5"
"primary_202003_forest_FALSE","Q75"
"primary_202003_forest_FALSE","Q76R1"
"primary_202003_forest_FALSE","Q76R2"
"primary_202003_forest_FALSE","Q76R3"
"primary_202003_forest_FALSE","Q76R4"
"primary_202003_forest_FALSE","Q76R5"
"primary_202003_forest_FALSE","Q76R6"
"primary_202003_forest_FALSE","Q77R1"
"primary_202003_forest_FALSE","Q77R2"
"primary_202003_forest_FALSE","Q77R3"
"primary_202003_forest_FALSE","Q77R4"
"primary_202003_forest_FALSE","Q77R5"
"primary_202003_forest_FALSE","Q77R6"
"primary_202003_forest_FALSE","Q77R7"
"primary_202003_forest_FALSE","Q77R8"
"primary_202003_forest_FALSE","Q77R9"
"primary_202003_forest_FALSE","Q78"
"primary_202003_forest_FALSE","Q84"
"primary_202003_forest_FALSE","Q85"
"primary_202003_forest_FALSE","Q85B"
"primary_202003_forest_FALSE","Q86"
"primary_202003_forest_FALSE","Q87"
"primary_202003_forest_FALSE","Q88"
"primary_202003_forest_FALSE","Q93"
"primary_202003_forest_FALSE","Q95"
"primary_202003_forest_FALSE","Q97"
"primary_202003_forest_FALSE","Q98R1"
"primary_202003_forest_FALSE","Q98R2"
"primary_202003_forest_FALSE","Q98R3"
"primary_202003_forest_FALSE","Q98R4"
"primary_202003_forest_FALSE","Q98R5"
"primary_202003_forest_FALSE","Q98R6"
"primary_202003_forest_FALSE","Q98R7"
"primary_202003_forest_FALSE","Q98R10"
"primary_202003_forest_FALSE","Q98R11"
"primary_202003_forest_FALSE","Q99R1"
"primary_202003_forest_FALSE","Q99R2"
"primary_202003_forest_FALSE","Q99R3"
"primary_202003_forest_FALSE","Q99R4"
"primary_202003_forest_FALSE","Q99R5"
"primary_202003_forest_FALSE","Q99R6"
"primary_202003_forest_FALSE","Q99R7"
"primary_202003_forest_FALSE","Q99R8"
"primary_202003_forest_FALSE","Q99R9"
"primary_202003_forest_FALSE","Q99R10"
"primary_202003_forest_FALSE","Q99R11"
"primary_202003_forest_FALSE","Q110R2"
"primary_202003_forest_FALSE","Q110R3"
"primary_202003_forest_FALSE","Q110R4"
"primary_202003_forest_FALSE","Q110R5"
"primary_202003_forest_FALSE","Q110R6"
"primary_202003_forest_FALSE","Q110R7"
"primary_202003_forest_FALSE","Q110R8"
"primary_202003_forest_FALSE","Q111R1"
"primary_202003_forest_FALSE","Q111R2"
"primary_202003_forest_FALSE","Q111R3"
"primary_202003_forest_FALSE","Q111R4"
"primary_202003_forest_FALSE","Q111R5"
"primary_202003_forest_FALSE","Q116R1"
"primary_202003_forest_FALSE","Q116R2"
"primary_202003_forest_FALSE","Q116R3"
"primary_202003_forest_FALSE","Q116R4"
"primary_202003_forest_FALSE","Q116R5"
"primary_202003_forest_FALSE","Q116R7"
"primary_202003_forest_FALSE","Q116R10"
"primary_202003_forest_FALSE","Q117R1"
"primary_202003_forest_FALSE","Q117R2"
"primary_202003_forest_FALSE","Q117R3"
"primary_202003_forest_FALSE","Q117R4"
"primary_202003_forest_FALSE","Q117R5"
"primary_202003_forest_FALSE","Q117R6"
"primary_202003_forest_FALSE","Q117R7"
"primary_202003_forest_FALSE","Q117R8"
"primary_202003_forest_FALSE","Q117R9"
"primary_202003_forest_FALSE","Q117R10"
"primary_202003_forest_FALSE","Q117R11"
"primary_202003_forest_FALSE","Q117R12"
"primary_202003_forest_FALSE","Q117R13"
"primary_202003_forest_FALSE","Q131R1"
"primary_202003_forest_FALSE","Q131R2"
"primary_202003_forest_FALSE","Q131R3"
"primary_202003_forest_FALSE","Q131R4"
"primary_202003_forest_FALSE","Q131R5"
"primary_202003_forest_FALSE","Q131R6"
"primary_202003_forest_FALSE","Q131R7"
"primary_202003_forest_FALSE","Q131R8"
"primary_202003_forest_FALSE","Q131R9"
"primary_202003_forest_FALSE","Q131R10"
"primary_202003_forest_FALSE","Q131R11"
"primary_202003_forest_FALSE","Q131R12"
"primary_202003_forest_FALSE","Q131R13"
"primary_202003_forest_FALSE","Q144"
"primary_202003_forest_FALSE","Q145"
"primary_202003_forest_FALSE","Q146"
"primary_202003_forest_FALSE","Q147"
"primary_202003_forest_FALSE","Q148"
"primary_202003_forest_FALSE","Q149"
"primary_202003_forest_FALSE","Q150"
"primary_202003_forest_FALSE","Q151"
"primary_202003_forest_FALSE","Q152"
"primary_202003_forest_FALSE","Q153"
"primary_202003_forest_FALSE","Q154R1"
"primary_202003_forest_FALSE","Q154R2"
"primary_202003_forest_FALSE","Q154R3"
"primary_202003_forest_FALSE","Q154R4"
"primary_202003_forest_FALSE","Q154R5"
"primary_202003_forest_FALSE","Q159R1"
"primary_202003_forest_FALSE","Q159R2"
"primary_202003_forest_FALSE","Q159R3"
"primary_202003_forest_FALSE","Q162R1"
"primary_202003_forest_FALSE","Q162R2"
"primary_202003_forest_FALSE","Q162R3"
"primary_202003_forest_FALSE","Q162R4"
"primary_202003_forest_FALSE","Q162R5"
"primary_202003_forest_FALSE","Q162R6"
"primary_202003_forest_FALSE","Q162R7"
"primary_202003_forest_FALSE","Q162R8"
"primary_202003_forest_FALSE","Q170"
"primary_202003_forest_FALSE","Q171R1"
"primary_202003_forest_FALSE","Q171R2"
"primary_202003_forest_FALSE","Q171R3"
"primary_202003_forest_FALSE","Q171R4"
"primary_202003_forest_FALSE","Q171R5"
"primary_202003_forest_FALSE","Q171R6"
"primary_202003_forest_FALSE","Q171R7"
"primary_202003_forest_FALSE","Q171R8"
"primary_202003_forest_FALSE","Q171R9"
"primary_202003_forest_FALSE","Q172R1"
"primary_202003_forest_FALSE","Q172R2"
"primary_202003_forest_FALSE","Q172R3"
"primary_202003_forest_FALSE","Q175R1"
"primary_202003_forest_FALSE","Q175R2"
"primary_202003_forest_FALSE","Q175R3"
"primary_202003_forest_FALSE","Q178R1"
"primary_202003_forest_FALSE","Q178R2"
"primary_202003_forest_FALSE","Q178R3"
"primary_202003_forest_FALSE","Q178R4"
"primary_202003_forest_FALSE","Q182"
"primary_202003_forest_FALSE","Q183"
"primary_202003_forest_FALSE","Q184R1"
"primary_202003_forest_FALSE","Q184R2"
"primary_202003_forest_FALSE","Q184R3"
"primary_202003_forest_FALSE","Q187R1"
"primary_202003_forest_FALSE","Q187R2"
"primary_202003_forest_FALSE","Q187R3"
"primary_202003_forest_FALSE","Q187R4"
"primary_202003_forest_FALSE","Q187R5"
"primary_202003_forest_FALSE","Q192"
"primary_202003_forest_FALSE","Q193"
"primary_202003_forest_FALSE","Q194"
"primary_202003_forest_FALSE","Q202R1"
"primary_202003_forest_FALSE","Q202R2"
"primary_202003_forest_FALSE","Q202R3"
"primary_202003_forest_FALSE","Q203"
"primary_202003_forest_FALSE","Q204"
"primary_202003_forest_FALSE","Q205"
"primary_202003_forest_FALSE","Q206"
"primary_202003_forest_FALSE","Q207"
"primary_202003_forest_FALSE","Q208R1"
"primary_202003_forest_FALSE","Q208R2"
"primary_202003_forest_FALSE","Q208R3"
"primary_202003_forest_FALSE","Q208R4"
"primary_202003_forest_FALSE","Q208R5"
"primary_202003_forest_FALSE","Q213R1"
"primary_202003_forest_FALSE","Q213R2"
"primary_202003_forest_FALSE","Q213R3"
"primary_202003_forest_FALSE","Q213R4"
"primary_202003_forest_FALSE","Q217R1"
"primary_202003_forest_FALSE","Q217R2"
"primary_202003_forest_FALSE","Q217R3"
"primary_202003_forest_FALSE","Q217R4"
"primary_202003_forest_FALSE","Q221R1"
"primary_202003_forest_FALSE","Q221R2"
"primary_202003_forest_FALSE","Q221R3"
"primary_202003_forest_FALSE","Q221R4"
"primary_202003_forest_FALSE","Q225R1"
"primary_202003_forest_FALSE","Q225R2"
"primary_202003_forest_FALSE","Q225R3"
"primary_202003_forest_FALSE","Q225R4"
"primary_202003_forest_FALSE","Q225R5"
"primary_202003_forest_FALSE","Q225R6"
"primary_202003_forest_FALSE","Q225R7"
"primary_202003_forest_FALSE","Q225R8"
"primary_202003_forest_FALSE","Q225R9"
"primary_202003_forest_FALSE","Q225R10"
"primary_202003_forest_FALSE","Q225R11"
"primary_202003_forest_FALSE","Q225R12"
"primary_202003_forest_FALSE","Q225R13"
"primary_202003_forest_FALSE","Q225R14"
"primary_202003_forest_FALSE","Q239R1"
"primary_202003_forest_FALSE","Q239R2"
"primary_202003_forest_FALSE","Q239R3"
"primary_202003_forest_FALSE","Q239R4"
"primary_202003_forest_FALSE","Q243R1"
"primary_202003_forest_FALSE","Q243R2"
"primary_202003_forest_FALSE","Q243R3"
"primary_202003_forest_FALSE","Q243R4"
"primary_202003_forest_FALSE","Q247"
"primary_202003_forest_FALSE","Q248"
"primary_202003_forest_FALSE","Q249"
"primary_202003_forest_FALSE","Q250R1"
"primary_202003_forest_FALSE","Q250R2"
"primary_202003_forest_FALSE","Q250R3"
"primary_202003_forest_FALSE","Q250R5"
"primary_202003_forest_FALSE","Q250R8"
"primary_202003_forest_FALSE","Q251"
"primary_202003_forest_FALSE","Q252"
"primary_202003_forest_FALSE","Q253"
"primary_202003_forest_FALSE","Q254"
"primary_202003_forest_FALSE","Q255"
"primary_202003_forest_FALSE","Q256"
"primary_202003_forest_FALSE","Q257AR1"
"primary_202003_forest_FALSE","Q257AR2"
"primary_202003_forest_FALSE","Q257AR3"
"primary_202003_forest_FALSE","Q257AR4"
"primary_202003_forest_FALSE","Q257BR1"
"primary_202003_forest_FALSE","Q257BR2"
"primary_202003_forest_FALSE","Q257BR3"
"primary_202003_forest_FALSE","Q257BR4"
"primary_202003_forest_FALSE","Q257CR1"
"primary_202003_forest_FALSE","Q257CR2"
"primary_202003_forest_FALSE","Q257CR3"
"primary_202003_forest_FALSE","Q257CR4"
"primary_202003_forest_FALSE","Q258"
"primary_202003_forest_FALSE","Q260"
"primary_202003_forest_FALSE","Q261"
"primary_202003_forest_FALSE","Q262"
"primary_202003_forest_FALSE","Q263"
"primary_202003_forest_FALSE","Q264"
"primary_202003_forest_FALSE","Q265"
"primary_202003_forest_FALSE","Q266"
"primary_202003_forest_FALSE","Q267"
"primary_202003_forest_FALSE","Q268"
"primary_202003_forest_FALSE","Q269"
"primary_202003_forest_FALSE","Q270"
"primary_202003_forest_FALSE","Q271"
"primary_202003_forest_FALSE","Q273R1"
"primary_202003_forest_FALSE","Q273R2"
"primary_202003_forest_FALSE","Q273R3"
"primary_202003_forest_FALSE","Q273R4"
"primary_202003_forest_FALSE","Q273R5"
"primary_202003_forest_FALSE","Q278"
"primary_202003_forest_FALSE","Q279"
"primary_202003_forest_FALSE","Q280"
"primary_202003_forest_FALSE","Q281R1"
"primary_202003_forest_FALSE","Q281R2"
"primary_202003_forest_FALSE","Q281R3"
"primary_202003_forest_FALSE","Q281R4"
"primary_202003_forest_FALSE","Q281R5"
"primary_202003_forest_FALSE","Q281R6"
"primary_202003_forest_FALSE","Q281R7"
"primary_202003_forest_FALSE","Q281R8"
"primary_202003_forest_FALSE","Q281R9"
"primary_202003_forest_FALSE","Q282"
"primary_202003_forest_FALSE","Q283"
"primary_202003_forest_FALSE","Q285"
"primary_202003_forest_FALSE","Q286"
"primary_202003_forest_FALSE","Q287R1"
"primary_202003_forest_FALSE","Q287R2"
"primary_202003_forest_FALSE","Q287R3"
"primary_202003_forest_FALSE","Q287R4"
"primary_202003_forest_FALSE","Q287R5"
"primary_202003_forest_FALSE","Q287R6"
"primary_202003_forest_FALSE","Q287R7"
"primary_202003_forest_FALSE","Q294"
"primary_202003_forest_FALSE","Q295R1"
"primary_202003_forest_FALSE","Q295R2"
"primary_202003_forest_FALSE","Q295R3"
"primary_202003_forest_FALSE","Q295R4"
"primary_202003_forest_FALSE","Q295R5"
"primary_202003_forest_FALSE","Q295R6"
"primary_202003_forest_FALSE","Q301R1"
"primary_202003_forest_FALSE","Q301R2"
"primary_202003_forest_FALSE","Q301R3"
"primary_202003_forest_FALSE","Q301R4"
"primary_202003_forest_FALSE","Q301R5"
"primary_202003_forest_FALSE","Q301R6"
"primary_202003_forest_FALSE","Q301R7"
"primary_202003_forest_FALSE","Q308R1"
"primary_202003_forest_FALSE","Q308R2"
"primary_202003_forest_FALSE","Q308R3"
"primary_202003_forest_FALSE","Q308R4"
"primary_202003_forest_FALSE","Q308R5"
"primary_202003_forest_FALSE","Q308R6"
"primary_202003_forest_FALSE","Q308R7"
"primary_202003_forest_FALSE","Q315"
"primary_202003_forest_FALSE","Q316R1"
"primary_202003_forest_FALSE","Q316R2"
"primary_202003_forest_FALSE","Q316R3"
"primary_202003_forest_FALSE","Q316R4"
"primary_202003_forest_FALSE","Q316R5"
"primary_202003_forest_FALSE","Q316R6"
"primary_202003_forest_FALSE","Q316R7"
"primary_202003_forest_FALSE","Q329R2"
"primary_202003_forest_FALSE","Q329R3"
"primary_202003_forest_FALSE","Q329R4"
"primary_202003_forest_FALSE","Q329R5"
"primary_202003_forest_FALSE","Q329R7"
"primary_202003_forest_FALSE","Q329R8"
"primary_202003_forest_FALSE","Q329R9"
"primary_202003_forest_FALSE","Q329R10"
"primary_202003_forest_FALSE","Q330"
"primary_202003_forest_FALSE","Q331"
"primary_202003_forest_FALSE","Q332"
"primary_202003_forest_FALSE","Q333"
"primary_202003_forest_FALSE","Q334"
"primary_202003_forest_FALSE","Q335"
"primary_202003_forest_FALSE","Q339"
"primary_202003_forest_FALSE","Q343R1"
"primary_202003_forest_FALSE","Q343R2"
"primary_202003_forest_FALSE","Q343R3"
"primary_202003_forest_FALSE","Q343R4"
