"seed","stage","variable","response","training_n"
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (1) White | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_VOUCHER_2: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (4) Opposes building more affordable housing units in Black neighborhoods | Q340_BUILD_2: (8) Opposes building more affordable housing units in Asian neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (1) White | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (4) Attorney for a home builder association | Q340_VOUCHER_1: (4) Opposes policies that that require landlords to accept low-income renters with housing vouchers in middle class neighbor | Q340_VOUCHER_2: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (4) Opposes building more affordable housing units in Black neighborhoods | Q340_BUILD_2: (7) Supports building more affordable housing units in Asian neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (1) White | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (4) Attorney for a home builder association | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_VOUCHER_2: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (4) Opposes building more affordable housing units in Black neighborhoods | Q340_BUILD_2: (3) Supports building more affordable housing units in Black neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (1) President of a housing rights non-profit organization | Q340_EXP_2: (2) Tenant rights attorney | Q340_VOUCHER_1: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_VOUCHER_2: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (6) Opposes building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (2) Opposes building more affordable housing units in White neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (1) President of a housing rights non-profit organization | Q340_EXP_2: (4) Attorney for a home builder association | Q340_VOUCHER_1: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_VOUCHER_2: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (1) Supports building more affordable housing units in White neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (2) Tenant rights attorney | Q340_EXP_2: (2) Tenant rights attorney | Q340_VOUCHER_1: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_VOUCHER_2: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (7) Supports building more affordable housing units in Asian neighborhoods | Q340_BUILD_2: (2) Opposes building more affordable housing units in White neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (2) Tenant rights attorney | Q340_EXP_2: (2) Tenant rights attorney | Q340_VOUCHER_1: (5) Supports policies that require landlords to accept low-income renters with housing vouchers in working class neighborhoo | Q340_VOUCHER_2: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (8) Opposes building more affordable housing units in Asian neighborhoods | Q340_BUILD_2: (6) Opposes building more affordable housing units in Hispanic/Latino neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (2) Tenant rights attorney | Q340_EXP_2: (3) President of a landlord association | Q340_VOUCHER_1: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_VOUCHER_2: (5) Supports policies that require landlords to accept low-income renters with housing vouchers in working class neighborhoo | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (3) Supports building more affordable housing units in Black neighborhoods | Q340_BUILD_2: (7) Supports building more affordable housing units in Asian neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_VOUCHER_2: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (6) Opposes building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_VOUCHER_2: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (4) Opposes building more affordable housing units in Black neighborhoods | Q340_BUILD_2: (2) Opposes building more affordable housing units in White neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_VOUCHER_2: (5) Supports policies that require landlords to accept low-income renters with housing vouchers in working class neighborhoo | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (6) Opposes building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (1) Supports building more affordable housing units in White neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (1) Female | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (3) President of a landlord association | Q340_VOUCHER_1: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_VOUCHER_2: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (2) Opposes building more affordable housing units in White neighborhoods | Q340_BUILD_2: (1) Supports building more affordable housing units in White neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (2) Male | Q340_EXP_1: (1) President of a housing rights non-profit organization | Q340_EXP_2: (3) President of a landlord association | Q340_VOUCHER_1: (4) Opposes policies that that require landlords to accept low-income renters with housing vouchers in middle class neighbor | Q340_VOUCHER_2: (5) Supports policies that require landlords to accept low-income renters with housing vouchers in working class neighborhoo | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (1) Supports building more affordable housing units in White neighborhoods | Q340_BUILD_2: (8) Opposes building more affordable housing units in Asian neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (2) Male | Q340_EXP_1: (2) Tenant rights attorney | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (4) Opposes policies that that require landlords to accept low-income renters with housing vouchers in middle class neighbor | Q340_VOUCHER_2: (5) Supports policies that require landlords to accept low-income renters with housing vouchers in working class neighborhoo | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (6) Opposes building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (8) Opposes building more affordable housing units in Asian neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (2) Male | Q340_EXP_1: (2) Tenant rights attorney | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (5) Supports policies that require landlords to accept low-income renters with housing vouchers in working class neighborhoo | Q340_VOUCHER_2: (5) Supports policies that require landlords to accept low-income renters with housing vouchers in working class neighborhoo | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (7) Supports building more affordable housing units in Asian neighborhoods | Q340_BUILD_2: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (2) Male | Q340_EXP_1: (2) Tenant rights attorney | Q340_EXP_2: (3) President of a landlord association | Q340_VOUCHER_1: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_VOUCHER_2: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (8) Opposes building more affordable housing units in Asian neighborhoods | Q340_BUILD_2: (1) Supports building more affordable housing units in White neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (2) Male | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_VOUCHER_2: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (6) Opposes building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (2) Male | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (3) President of a landlord association | Q340_VOUCHER_1: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_VOUCHER_2: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (7) Supports building more affordable housing units in Asian neighborhoods | Q340_BUILD_2: (6) Opposes building more affordable housing units in Hispanic/Latino neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (1) Female | Q340_GENDER_2: (2) Male | Q340_EXP_1: (4) Attorney for a home builder association | Q340_EXP_2: (3) President of a landlord association | Q340_VOUCHER_1: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_VOUCHER_2: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (2) Opposes building more affordable housing units in White neighborhoods | Q340_BUILD_2: (1) Supports building more affordable housing units in White neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (1) Female | Q340_EXP_1: (1) President of a housing rights non-profit organization | Q340_EXP_2: (2) Tenant rights attorney | Q340_VOUCHER_1: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_VOUCHER_2: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (4) Opposes building more affordable housing units in Black neighborhoods | Q340_BUILD_2: (3) Supports building more affordable housing units in Black neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (1) Female | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_VOUCHER_2: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (2) Opposes building more affordable housing units in White neighborhoods | Q340_BUILD_2: (4) Opposes building more affordable housing units in Black neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (1) Female | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (4) Attorney for a home builder association | Q340_VOUCHER_1: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_VOUCHER_2: (5) Supports policies that require landlords to accept low-income renters with housing vouchers in working class neighborhoo | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (8) Opposes building more affordable housing units in Asian neighborhoods | Q340_BUILD_2: (2) Opposes building more affordable housing units in White neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (1) Female | Q340_EXP_1: (4) Attorney for a home builder association | Q340_EXP_2: (4) Attorney for a home builder association | Q340_VOUCHER_1: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_VOUCHER_2: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (2) Opposes building more affordable housing units in White neighborhoods | Q340_BUILD_2: (8) Opposes building more affordable housing units in Asian neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (1) President of a housing rights non-profit organization | Q340_EXP_2: (2) Tenant rights attorney | Q340_VOUCHER_1: (4) Opposes policies that that require landlords to accept low-income renters with housing vouchers in middle class neighbor | Q340_VOUCHER_2: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (3) Supports building more affordable housing units in Black neighborhoods | Q340_BUILD_2: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (1) President of a housing rights non-profit organization | Q340_EXP_2: (4) Attorney for a home builder association | Q340_VOUCHER_1: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_VOUCHER_2: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (2) Opposes building more affordable housing units in White neighborhoods | Q340_BUILD_2: (7) Supports building more affordable housing units in Asian neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (2) Tenant rights attorney | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (4) Opposes policies that that require landlords to accept low-income renters with housing vouchers in middle class neighbor | Q340_VOUCHER_2: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (1) Supports building more affordable housing units in White neighborhoods | Q340_BUILD_2: (6) Opposes building more affordable housing units in Hispanic/Latino neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (3) President of a landlord association | Q340_EXP_2: (4) Attorney for a home builder association | Q340_VOUCHER_1: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_VOUCHER_2: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (1) Supports building more affordable housing units in White neighborhoods | Q340_BUILD_2: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (4) Attorney for a home builder association | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_VOUCHER_2: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (3) Supports building more affordable housing units in Black neighborhoods | Q340_BUILD_2: (7) Supports building more affordable housing units in Asian neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (4) Attorney for a home builder association | Q340_EXP_2: (1) President of a housing rights non-profit organization | Q340_VOUCHER_1: (4) Opposes policies that that require landlords to accept low-income renters with housing vouchers in middle class neighbor | Q340_VOUCHER_2: (5) Supports policies that require landlords to accept low-income renters with housing vouchers in working class neighborhoo | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (6) Opposes building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (8) Opposes building more affordable housing units in Asian neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (4) Attorney for a home builder association | Q340_EXP_2: (2) Tenant rights attorney | Q340_VOUCHER_1: (1) Supports policies that require landlords to accept low-income renters with housing vouchers in upper class neighborhoods | Q340_VOUCHER_2: (5) Supports policies that require landlords to accept low-income renters with housing vouchers in working class neighborhoo | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (7) Supports building more affordable housing units in Asian neighborhoods | Q340_BUILD_2: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (4) Attorney for a home builder association | Q340_EXP_2: (2) Tenant rights attorney | Q340_VOUCHER_1: (2) Opposes policies that that require landlords to accept low-income renters with housing vouchers in upper class neighborh | Q340_VOUCHER_2: (6) Opposes policies that that require landlords to accept low-income renters with housing vouchers in working class neighbo | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (8) Opposes building more affordable housing units in Asian neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (4) Attorney for a home builder association | Q340_EXP_2: (2) Tenant rights attorney | Q340_VOUCHER_1: (4) Opposes policies that that require landlords to accept low-income renters with housing vouchers in middle class neighbor | Q340_VOUCHER_2: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_EVICT_1: (2) Opposes limiting evictions | Q340_EVICT_2: (1) Supports limiting evictions | Q340_BUILD_1: (7) Supports building more affordable housing units in Asian neighborhoods | Q340_BUILD_2: (4) Opposes building more affordable housing units in Black neighborhoods | Q340_GUN_1: (2) Opposes stricter gun laws | Q340_GUN_2: (2) Opposes stricter gun laws",1
202003,"inner","Q340","(2) Candidate 2 | Q340_RACE_1: (2) Black | Q340_RACE_2: (2) Black | Q340_GENDER_1: (2) Male | Q340_GENDER_2: (2) Male | Q340_EXP_1: (4) Attorney for a home builder association | Q340_EXP_2: (3) President of a landlord association | Q340_VOUCHER_1: (4) Opposes policies that that require landlords to accept low-income renters with housing vouchers in middle class neighbor | Q340_VOUCHER_2: (3) Supports policies that require landlords to accept low-income renters with housing vouchers in middle class neighborhood | Q340_EVICT_1: (1) Supports limiting evictions | Q340_EVICT_2: (2) Opposes limiting evictions | Q340_BUILD_1: (5) Supports building more affordable housing units in Hispanic/Latino neighborhoods | Q340_BUILD_2: (3) Supports building more affordable housing units in Black neighborhoods | Q340_GUN_1: (1) Supports stricter gun laws | Q340_GUN_2: (1) Supports stricter gun laws",1
